,ticker,name,calendardate,sector,industry,revenue,fcfmargin,eps,oppmargin,profitmargin,netmargin,pe,roc,roe
52757,HRB,H&R BLOCK INC,2018-09-30,Consumer Cyclical,Personal Services,148871000.0,-2.058782435800122,-0.86,-1.4459700008732392,-1.1840855505773455,-0.6847807833627771,9.597,-0.12073673821218175,5.62732641660016
52756,HRB,H&R BLOCK INC,2018-06-30,Consumer Cyclical,Personal Services,145183000.0,-2.669871816948265,-0.74,-1.2543961758608102,-1.0515693986210506,-0.5260739893789218,8.908,-0.0904971206539361,-0.7951189787978689
52753,HRB,H&R BLOCK INC,2017-09-30,Consumer Cyclical,Personal Services,140854000.0,-2.0091584193562126,-0.74,-1.5335808709727803,-1.0902494781830832,-0.7040268646967782,13.104,-0.14192017255990663,0.3720349925988376
52752,HRB,H&R BLOCK INC,2017-06-30,Consumer Cyclical,Personal Services,137802000.0,-3.063881511153684,-0.63,-1.3436815140563998,-0.9474971335684533,-0.652479644707624,15.717,-0.10199861571800645,0.609192452689336
57349,IP,INTERNATIONAL PAPER CO,2018-12-31,Consumer Cyclical,Packaging & Containers,5951000000.0,0.09174928583431356,0.79,0.1589648798521257,0.053100319274071585,0.3617879348008738,8.125,0.012996627457431933,0.042923118717739746
57348,IP,INTERNATIONAL PAPER CO,2018-09-30,Consumer Cyclical,Packaging & Containers,5901000000.0,0.10066090493136756,1.38,0.14116251482799524,0.09523809523809523,0.34129808507032705,6.368,0.022853889634419096,0.07982954545454546
57347,IP,INTERNATIONAL PAPER CO,2018-06-30,Consumer Cyclical,Packaging & Containers,5833000000.0,0.06206068918223898,0.98,0.11297788445054004,0.0694325390022287,0.3276187210697754,7.215,0.01644469709273997,0.059175920514319115
57345,IP,INTERNATIONAL PAPER CO,2017-12-31,Consumer Cyclical,Packaging & Containers,5711000000.0,0.12887410260900017,3.54,0.1286990019261075,0.2556469970232884,0.35177727193136055,11.159,0.06090947017104714,0.22385771235817234
57351,IP,INTERNATIONAL PAPER CO,2019-06-30,Consumer Cyclical,Packaging & Containers,5667000000.0,0.1293453326274925,0.74,0.10869948826539615,0.05152638080112935,0.3116287277218987,10.798,0.011778467992416603,0.039026998128842555
57350,IP,INTERNATIONAL PAPER CO,2019-03-31,Consumer Cyclical,Packaging & Containers,5643000000.0,0.0785043416622364,1.06,0.09817472975367712,0.07513733829523303,0.303739145844409,10.849,0.017096084835288898,0.05694332527531561
57346,IP,INTERNATIONAL PAPER CO,2018-03-31,Consumer Cyclical,Packaging & Containers,5621000000.0,0.031133250311332503,1.76,0.08806262230919765,0.12969222558263654,0.29763387297633875,8.282,0.02929593312972191,0.10062111801242236
57352,IP,INTERNATIONAL PAPER CO,2019-09-30,Consumer Cyclical,Packaging & Containers,5568000000.0,0.10919540229885058,0.88,0.10632183908045977,0.0617816091954023,0.3225574712643678,11.939,0.014101250256200041,0.046230345383684986
57344,IP,INTERNATIONAL PAPER CO,2017-09-30,Consumer Cyclical,Packaging & Containers,5517000000.0,-0.17672648178357803,0.96,0.11926771796266086,0.07159688236360341,0.326989305782128,26.011,0.016784227075720234,0.08038258038258038
57361,IP,INTERNATIONAL PAPER CO,2022-09-30,Consumer Cyclical,Packaging & Containers,5402000000.0,0.03646797482413921,2.66,0.06886338393187708,0.17604590892262126,0.2910033320992225,5.949,0.05520724486241728,0.1002318718381113
57341,IP,INTERNATIONAL PAPER CO,2022-06-30,Consumer Cyclical,Packaging & Containers,5389000000.0,0.03896826869549082,1.39,0.09983299313416218,0.09482278715902764,0.29374652069029505,8.417,0.030131493602217112,0.0565077960853699
57343,IP,INTERNATIONAL PAPER CO,2017-06-30,Consumer Cyclical,Packaging & Containers,5383000000.0,0.06892067620286085,0.19,0.03139513282556195,0.01486160133754412,0.3035482073193387,28.54,0.00362844702467344,0.0176017601760176
57354,IP,INTERNATIONAL PAPER CO,2020-03-31,Consumer Cyclical,Packaging & Containers,5352000000.0,0.06801195814648729,-0.36,0.0758594917787743,-0.026345291479820628,0.3000747384155456,18.495,-0.005953889029642767,-0.02056292839434155
57340,IP,INTERNATIONAL PAPER CO,2022-03-31,Consumer Cyclical,Packaging & Containers,5237000000.0,0.07790719877792629,0.96,0.06415886958182165,0.0687416459805232,0.2669467252243651,9.852,0.021309340594293832,0.040508608079216836
57342,IP,INTERNATIONAL PAPER CO,2017-03-31,Consumer Cyclical,Packaging & Containers,5132000000.0,0.05066250974279034,0.51,0.07618862042088854,0.04072486360093531,0.29111457521434136,26.808,0.009440780558316018,0.04568306010928962
57356,IP,INTERNATIONAL PAPER CO,2020-09-30,Consumer Cyclical,Packaging & Containers,5123000000.0,0.1202420456763615,0.52,0.07339449541284404,0.03982041772398985,0.30880343548701933,32.259,0.009107956067506027,0.028760750035246016
57359,IP,INTERNATIONAL PAPER CO,2021-09-30,Consumer Cyclical,Packaging & Containers,4914000000.0,0.12494912494912495,2.22,0.0873015873015873,0.17582417582417584,0.3034188034188034,12.155,0.04223493180818302,0.08979422157555601
57355,IP,INTERNATIONAL PAPER CO,2020-06-30,Consumer Cyclical,Packaging & Containers,4866000000.0,0.13152486642005753,0.67,0.0762433210028771,0.054665022605836416,0.29572544184134814,21.828,0.011502702702702703,0.0376930707099334
57339,IP,INTERNATIONAL PAPER CO,2021-06-30,Consumer Cyclical,Packaging & Containers,4770000000.0,0.13270440251572327,1.1,0.0310272536687631,0.09056603773584905,0.28679245283018867,21.105,0.01952983725135624,0.05172413793103448
57358,IP,INTERNATIONAL PAPER CO,2021-03-31,Consumer Cyclical,Packaging & Containers,4593000000.0,0.09209666884389288,0.89,0.05987372087959939,0.07598519486174614,0.27106466361855,21.868,0.01562709891192406,0.04498582108790925
57360,IP,INTERNATIONAL PAPER CO,2021-12-31,Consumer Cyclical,Packaging & Containers,2670000000.0,-0.03295880149812734,0.29,-0.11385767790262172,0.040074906367041196,0.19550561797752808,10.384,0.006295598964462227,0.011781545914996697
57357,IP,INTERNATIONAL PAPER CO,2020-12-31,Consumer Cyclical,Packaging & Containers,2224000000.0,0.3147482014388489,0.39,0.0049460431654676255,0.06879496402877698,0.2693345323741007,40.549,0.006803023566029347,0.01948051948051948
57353,IP,INTERNATIONAL PAPER CO,2019-12-31,Consumer Cyclical,Packaging & Containers,1439000000.0,0.39471855455177207,0.43,-0.07018763029881862,0.11466296038915914,0.2585128561501042,14.74,0.006850168140490721,0.021392454297938544
98595,SIG,SIGNET JEWELERS LTD,2021-12-31,Consumer Cyclical,Luxury Goods,2811300000.0,0.24696759506278235,5.84,0.1431366271831537,0.1117988119375378,0.4099171201935048,6.114,0.10420396525429348,0.20095907928388748
98579,SIG,SIGNET JEWELERS LTD,2017-12-31,Consumer Cyclical,Luxury Goods,2293100000.0,0.1687235619903188,5.48,0.14107540011338363,0.1531987266146265,0.40111639265622956,6.391,0.10869430693069307,0.14053124249939994
98591,SIG,SIGNET JEWELERS LTD,2020-12-31,Consumer Cyclical,Luxury Goods,2186500000.0,0.3309855934141322,4.73,0.1335010290418477,0.11630459638691973,0.39766750514520927,-43.655,0.0888663684651943,0.21364361925564984
98583,SIG,SIGNET JEWELERS LTD,2018-12-31,Consumer Cyclical,Luxury Goods,2154700000.0,0.15969740567132315,-2.31,-0.03875249454680466,-0.05007657678563141,0.40738849955910333,-1.803,-0.05590673575129534,-0.08979693741677763
98587,SIG,SIGNET JEWELERS LTD,2019-12-31,Consumer Cyclical,Luxury Goods,2153300000.0,0.186550875400548,3.45,0.10365485533831793,0.08688988993637672,0.41698787906933543,17.528,0.05182825484764543,0.15303451660395878
98596,SIG,SIGNET JEWELERS LTD,2022-03-31,Consumer Cyclical,Luxury Goods,1838300000.0,-0.0850242071479084,-1.89,0.0001087961703748028,-0.045422401131480175,0.393678942501224,6.818,-0.03163837526523189,-0.06643857415658816
98593,SIG,SIGNET JEWELERS LTD,2021-06-30,Consumer Cyclical,Luxury Goods,1788100000.0,0.15463340976455456,4.1,0.1260555897321179,0.12560818746155136,0.40131983669817123,5.72,0.07299080302882584,0.14439087110253937
98597,SIG,SIGNET JEWELERS LTD,2022-06-30,Consumer Cyclical,Luxury Goods,1754900000.0,-0.009573195053849222,2.95,0.10644481167018063,0.08285372385890934,0.37876802096985585,6.529,0.053412680919844246,0.10629431976021639
98592,SIG,SIGNET JEWELERS LTD,2021-03-31,Consumer Cyclical,Luxury Goods,1688800000.0,0.08870203694931313,2.49,0.09989341544291805,0.08195168166745619,0.4017053529133112,10.92,0.047717556199144945,0.10480084809934878
98594,SIG,SIGNET JEWELERS LTD,2021-09-30,Consumer Cyclical,Luxury Goods,1537800000.0,0.004616985303680583,1.59,0.06951489140330341,0.06021589283391859,0.37430094940824554,7.006,0.03107069758078046,0.0603414570572136
98580,SIG,SIGNET JEWELERS LTD,2018-03-31,Consumer Cyclical,Luxury Goods,1480600000.0,0.001215723355396461,-8.48,-0.38781575037147104,-0.3354045657166014,0.32743482372011345,-25.199,-0.18777887015049535,-0.2623903624643348
98584,SIG,SIGNET JEWELERS LTD,2019-03-31,Consumer Cyclical,Luxury Goods,1431700000.0,0.056436404274638544,-0.35,-0.0018160229098274777,-0.006984703499336453,0.3488160927568625,-5.897,-0.0026368526526737686,-0.008610297916307904
98581,SIG,SIGNET JEWELERS LTD,2018-06-30,Consumer Cyclical,Luxury Goods,1420100000.0,0.28181114006055913,-0.56,-0.04091261178790226,-0.016196042532216043,0.30068305048940214,-17.005,-0.010537890589205534,-0.016427398042996928
98576,SIG,SIGNET JEWELERS LTD,2017-03-31,Consumer Cyclical,Luxury Goods,1403400000.0,0.00042753313381787086,1.03,0.08215761721533418,0.05593558500783811,0.3500071255522303,9.888,0.019691458673021446,0.030864197530864196
98577,SIG,SIGNET JEWELERS LTD,2017-06-30,Consumer Cyclical,Luxury Goods,1399600000.0,0.21684767076307515,1.34,0.09688482423549585,0.06673335238639612,0.32716490425835953,9.186,0.024441943841101196,0.04291096205090508
98585,SIG,SIGNET JEWELERS LTD,2019-06-30,Consumer Cyclical,Luxury Goods,1364400000.0,0.0832600410436822,-0.86,-0.01641747288185283,-0.026458516564057462,0.33619173262972735,-4.157,-0.01004340084576007,-0.033174048888072044
98590,SIG,SIGNET JEWELERS LTD,2020-09-30,Consumer Cyclical,Luxury Goods,1300300000.0,0.33307698223486887,0.02,0.03053141582711682,0.007152195647158348,0.3341536568484196,-10.088,0.0026382978723404255,0.010153946937438586
98582,SIG,SIGNET JEWELERS LTD,2018-09-30,Consumer Cyclical,Luxury Goods,1191700000.0,-0.14802383150121676,-0.74,-0.04094990349920282,-0.025090207266929596,0.31148779055131326,-13.082,-0.012821612349914236,-0.022164566345441068
98586,SIG,SIGNET JEWELERS LTD,2019-09-30,Consumer Cyclical,Luxury Goods,1187700000.0,-0.14835396143807358,-0.84,-0.03359434200555696,-0.02988970278689905,0.3095899637955713,-3.807,-0.009811237321394025,-0.03378699914342819
98578,SIG,SIGNET JEWELERS LTD,2017-09-30,Consumer Cyclical,Luxury Goods,1156900000.0,0.8748379289480508,-0.2,0.004754084190509119,-0.00337107788054283,0.2775520788313597,9.361,-0.0012469625271773884,-0.0018232819074333801
98589,SIG,SIGNET JEWELERS LTD,2020-06-30,Consumer Cyclical,Luxury Goods,888000000.0,0.16644144144144143,-1.73,-0.10101351351351351,-0.09200450450450451,0.2525900900900901,-3.508,-0.020887661706805748,-0.08915320820602357
98588,SIG,SIGNET JEWELERS LTD,2020-03-31,Consumer Cyclical,Luxury Goods,852100000.0,-0.017955639009505926,-3.96,-0.35160192465673046,-0.23131087900481165,0.23964323436216406,-4.151,-0.048462049125912815,-0.20034559869892254
67217,MAR,MARRIOTT INTERNATIONAL INC,2018-06-30,Consumer Cyclical,Lodging,5409000000.0,0.024034017378443333,1.89,0.15122943242743575,0.12331299685709003,0.20539841005731188,26.533,0.056372549019607844,0.23477648715241112
67223,MAR,MARRIOTT INTERNATIONAL INC,2019-12-31,Consumer Cyclical,Lodging,5371000000.0,0.014336250232731334,0.86,0.051014708620368644,0.0519456339601564,0.12418544032768572,38.891,0.022275449101796407,0.3968705547652916
67234,MAR,MARRIOTT INTERNATIONAL INC,2022-06-30,Consumer Cyclical,Lodging,5338000000.0,0.10865492693892843,2.06,0.17796927688272762,0.12701386286998875,0.23042337954289996,25.54,0.05840799448656099,0.38261851015801357
67232,MAR,MARRIOTT INTERNATIONAL INC,2022-09-30,Consumer Cyclical,Lodging,5313000000.0,0.1507622811970638,1.94,0.1803124411820064,0.11857707509881422,0.23075475249388294,21.125,0.05483983286908078,0.5926622765757291
67221,MAR,MARRIOTT INTERNATIONAL INC,2019-06-30,Consumer Cyclical,Lodging,5305000000.0,0.09632422243166824,0.7,0.07709707822808672,0.04373232799245994,0.16343072573044298,32.737,0.018490475810950827,0.1870967741935484
67219,MAR,MARRIOTT INTERNATIONAL INC,2018-12-31,Consumer Cyclical,Lodging,5289000000.0,0.08300245793155606,0.94,0.07978823974286255,0.05993571563622613,0.15447154471544716,19.42,0.027393708952644313,0.14247191011235955
67222,MAR,MARRIOTT INTERNATIONAL INC,2019-09-30,Consumer Cyclical,Lodging,5284000000.0,0.06794095382286147,1.17,0.11487509462528388,0.07323996971990916,0.1680545041635125,31.245,0.030997196635963155,0.4618138424821002
67215,MAR,MARRIOTT INTERNATIONAL INC,2017-12-31,Consumer Cyclical,Lodging,5251000000.0,0.07446200723671681,0.34,0.08074652447152923,0.021710150447533803,0.15349457246238812,33.917,0.009644670050761422,0.031825795644891124
67213,MAR,MARRIOTT INTERNATIONAL INC,2017-06-30,Consumer Cyclical,Lodging,5211000000.0,0.12819036653233545,1.29,0.14277489925158318,0.09383995394358088,0.2053348685473038,31.619,0.037006205539579236,0.09977555600897776
67214,MAR,MARRIOTT INTERNATIONAL INC,2017-09-30,Consumer Cyclical,Lodging,5078000000.0,0.10122095313115399,1.3,0.15557306025994486,0.09551004332414337,0.21209137455691218,25.395,0.03679538729990137,0.10749113475177305
67218,MAR,MARRIOTT INTERNATIONAL INC,2018-09-30,Consumer Cyclical,Lodging,5051000000.0,0.12294595129677291,1.45,0.11799643634923777,0.09958424074440705,0.1744209067511384,26.885,0.043172259891854775,0.21643717728055079
67220,MAR,MARRIOTT INTERNATIONAL INC,2019-03-31,Consumer Cyclical,Lodging,5012000000.0,0.01695929768555467,1.1,0.10175578611332801,0.07482043096568236,0.1586193136472466,22.819,0.029416379039849387,0.23393636930754835
67216,MAR,MARRIOTT INTERNATIONAL INC,2018-03-31,Consumer Cyclical,Lodging,5009000000.0,0.1219804352166101,1.17,0.10580954282291874,0.08384907167099222,0.17268915951287683,32.231,0.0338382210763777,0.11777902411665732
67212,MAR,MARRIOTT INTERNATIONAL INC,2017-03-31,Consumer Cyclical,Lodging,4912000000.0,0.08428338762214983,0.96,0.11115635179153094,0.07552931596091206,0.1750814332247557,37.629,0.02720340225839566,0.07178792569659442
67224,MAR,MARRIOTT INTERNATIONAL INC,2020-03-31,Consumer Cyclical,Lodging,4681000000.0,0.09720145268105106,0.1,0.02435377056184576,0.006622516556291391,0.11365092928861355,26.108,0.002373841794930699,-1.55
67231,MAR,MARRIOTT INTERNATIONAL INC,2021-12-31,Consumer Cyclical,Lodging,4446000000.0,0.0816464237516869,1.43,0.14282501124606387,0.10526315789473684,0.20287899235267656,48.968,0.03699604743083004,0.33097595473833097
67233,MAR,MARRIOTT INTERNATIONAL INC,2022-03-31,Consumer Cyclical,Lodging,4199000000.0,0.08311502738747321,1.15,0.13288878304358182,0.08978328173374613,0.19599904739223625,38.567,0.03063297310473714,0.21275395033860045
67230,MAR,MARRIOTT INTERNATIONAL INC,2021-09-30,Consumer Cyclical,Lodging,3946000000.0,0.14571718195641156,0.67,0.13811454637607704,0.055752660922453116,0.20907247845919918,103.269,0.019200558561703614,0.23965141612200436
67229,MAR,MARRIOTT INTERNATIONAL INC,2021-06-30,Consumer Cyclical,Lodging,3149000000.0,0.018736106700539854,1.29,0.15433470943156558,0.1340107970784376,0.23054938075579548,128.116,0.03597919686247762,0.5301507537688442
67228,MAR,MARRIOTT INTERNATIONAL INC,2021-03-31,Consumer Cyclical,Lodging,2316000000.0,-0.0012953367875647669,-0.03,0.03626943005181347,-0.004749568221070812,0.15025906735751296,-155.498,-0.0009806543639119193,-0.04700854700854701
67226,MAR,MARRIOTT INTERNATIONAL INC,2020-09-30,Consumer Cyclical,Lodging,2254000000.0,0.044365572315882874,0.31,0.11180124223602485,0.044365572315882874,0.19387755102040816,170.597,0.008304958059961797,0.4366812227074236
67227,MAR,MARRIOTT INTERNATIONAL INC,2020-12-31,Consumer Cyclical,Lodging,2172000000.0,-0.010128913443830571,-0.5,-0.058931860036832415,-0.07550644567219153,0.17863720073664824,-160.247,-0.014102674348611231,-0.3813953488372093
67225,MAR,MARRIOTT INTERNATIONAL INC,2020-06-30,Consumer Cyclical,Lodging,1464000000.0,0.6632513661202186,-0.72,-0.1051912568306011,-0.1598360655737705,0.06967213114754098,60.04,-0.018646904135787713,2.962025316455696
87086,POOL,POOL CORP,2022-06-30,Consumer Cyclical,Leisure,2055818000.0,0.11002773591825736,7.71,0.20375733649574038,0.1494699433510165,0.32434972356502373,18.072,0.09951319068015345,0.2500150521781722
87083,POOL,POOL CORP,2021-06-30,Consumer Cyclical,Leisure,1787833000.0,0.0568403200970113,6.47,0.189383460312009,0.14525685564591323,0.3085774789927247,34.279,0.17066940233671085,0.2968797870929685
87087,POOL,POOL CORP,2022-09-30,Consumer Cyclical,Leisure,1615339000.0,0.16750415856981105,4.82,0.16335704146312321,0.11765641763122169,0.3118150431581235,16.065,0.06413431914125377,0.1595923343952949
87085,POOL,POOL CORP,2022-03-31,Consumer Cyclical,Leisure,1412650000.0,-0.15380172017130925,4.46,0.16686581955898488,0.12689696669380243,0.31656036527094467,23.228,0.06091596355664871,0.15265635565002494
87084,POOL,POOL CORP,2021-09-30,Consumer Cyclical,Leisure,1411448000.0,0.11686367475103582,4.6,0.1681082122756205,0.1308337253657237,0.31308202640125604,28.928,0.11748392958026048,0.1874368156295295
87080,POOL,POOL CORP,2020-06-30,Consumer Cyclical,Leisure,1280846000.0,0.15363361403322492,3.94,0.16071955566867524,0.12300854279124891,0.2915893089411217,37.96,0.14188302653772275,0.3236604620874256
87081,POOL,POOL CORP,2020-09-30,Consumer Cyclical,Leisure,1139229000.0,0.14382358595155145,2.97,0.13011694751450323,0.10454263365837772,0.2885267141198126,41.178,0.1071569637450683,0.2020318879866192
87076,POOL,POOL CORP,2019-06-30,Consumer Cyclical,Leisure,1121328000.0,0.05010398384772342,3.3,0.15385596364310888,0.11717356562932522,0.29457393376425095,30.356,0.10853493124771803,0.38287257881685116
87065,POOL,POOL CORP,2021-03-31,Consumer Cyclical,Leisure,1060745000.0,0.0643641968616397,2.45,0.12164186491569605,0.09300538772277975,0.2838863251771161,31.966,0.07577503214419032,0.14994801862817816
87072,POOL,POOL CORP,2018-06-30,Consumer Cyclical,Leisure,1057804000.0,-0.002496681804946852,2.89,0.15318716888951073,0.11065282415267857,0.2917884598659109,27.572,0.1205546074294407,0.3730039101213827
87066,POOL,POOL CORP,2021-12-31,Consumer Cyclical,Leisure,1035557000.0,-0.05698382609552154,2.68,0.1234997204403041,0.10391412544167052,0.3113068619110295,34.874,0.04305786076348487,0.10043840122158722
87068,POOL,POOL CORP,2017-06-30,Consumer Cyclical,Leisure,988163000.0,-0.02458602477526481,2.3,0.1560329621732447,0.09603982338946106,0.2931338250875615,29.576,0.110772358909773,0.3129437213734794
87077,POOL,POOL CORP,2019-09-30,Consumer Cyclical,Leisure,898500000.0,0.15367723984418474,1.99,0.1163494713411241,0.08850862548692265,0.28706844741235393,30.927,0.07031686579094426,0.19588885878266868
87082,POOL,POOL CORP,2020-12-31,Consumer Cyclical,Leisure,839261000.0,0.004601667419312943,1.46,0.08858984273068807,0.07050607617892407,0.28488753796494776,40.79,0.04683968846893357,0.09253444258526593
87073,POOL,POOL CORP,2018-09-30,Consumer Cyclical,Leisure,811311000.0,0.10441495308211031,1.71,0.1138120893220972,0.08536923571848527,0.28965834310147404,27.692,0.07264319449237026,0.1858168472224458
87069,POOL,POOL CORP,2017-09-30,Consumer Cyclical,Leisure,743401000.0,0.20197847460522653,1.2,0.11020700806159799,0.06562138065458616,0.2913716823087405,26.451,0.06293630509974624,0.2316997872178737
87079,POOL,POOL CORP,2020-03-31,Consumer Cyclical,Leisure,677288000.0,0.0168141174803038,0.77,0.05254485536433541,0.04564084997814814,0.27998281381037315,30.435,0.027833277658374247,0.0887261120901957
87075,POOL,POOL CORP,2019-03-31,Consumer Cyclical,Leisure,597456000.0,0.03693158994135133,0.83,0.06424908277764388,0.05462661685546718,0.29229098042366297,27.564,0.029606265784202734,0.14513267252764844
87071,POOL,POOL CORP,2018-03-31,Consumer Cyclical,Leisure,585900000.0,-0.1003379416282642,0.78,0.05724697047277692,0.053488649940262846,0.2834493940945554,29.432,0.038316654338270806,0.12546389895309967
87078,POOL,POOL CORP,2019-12-31,Consumer Cyclical,Leisure,582234000.0,0.08430802735669851,0.44,0.04430864566480144,0.03095662568657962,0.2783245224428666,32.508,0.016386616505534028,0.043941684138670827
87067,POOL,POOL CORP,2017-03-31,Consumer Cyclical,Leisure,546441000.0,-0.09432857344159754,0.54,0.05672707575017248,0.040774758848622264,0.2811300762570891,31.712,0.03125530425560866,0.10007006386590854
87074,POOL,POOL CORP,2018-12-31,Consumer Cyclical,Leisure,543082000.0,0.1174629245675607,0.43,0.047817824932514796,0.030956651113459847,0.2954268416187611,25.527,0.01888244074527911,0.07519119817523146
87070,POOL,POOL CORP,2017-12-31,Consumer Cyclical,Leisure,510183000.0,0.12076058982757168,0.65,0.03382903781584255,0.05030547862237668,0.2849918558634843,27.175,0.03455188234723935,0.1150143852007206
50708,HD,HOME DEPOT INC,2022-06-30,Consumer Cyclical,Home Improvement Retail,43792000000.0,0.060513335769090244,5.06,0.16464194373401533,0.11812659846547315,0.3307225063938619,18.318,0.10864223458994014,21.827004219409282
50706,HD,HOME DEPOT INC,2021-06-30,Consumer Cyclical,Home Improvement Retail,41118000000.0,0.07585485675373316,4.54,0.16146213337224574,0.11690743713215623,0.33233620312272,22.896,0.10822432852286287,2.3233446109231513
50711,HD,HOME DEPOT INC,2022-03-31,Consumer Cyclical,Home Improvement Retail,38908000000.0,0.07928960625064255,4.11,0.15238511360131593,0.10874370309447928,0.33784825742777835,18.792,0.09176679824751659,-2.47571679344646
50709,HD,HOME DEPOT INC,2022-09-30,Consumer Cyclical,Home Improvement Retail,38872000000.0,0.05325169788022227,4.25,0.15816011525005144,0.11162276188516156,0.3401934554435069,17.885,0.0850600850796887,3.342835130970724
50702,HD,HOME DEPOT INC,2020-06-30,Consumer Cyclical,Home Improvement Retail,38053000000.0,0.22720941844269835,4.04,0.15943552413738732,0.11384122145428745,0.34007831182823955,24.143,0.10787389810249515,-10.46376811594203
50705,HD,HOME DEPOT INC,2021-03-31,Consumer Cyclical,Home Improvement Retail,37500000000.0,0.15429333333333334,3.87,0.15416,0.11053333333333333,0.3397866666666667,23.609,0.0948707971893525,2.3712814645308926
50710,HD,HOME DEPOT INC,2021-09-30,Consumer Cyclical,Home Improvement Retail,36820000000.0,0.07452471482889733,3.94,0.15738728951656708,0.11214014122759369,0.34120043454644217,24.615,0.0891792656587473,3.9893719806763284
50707,HD,HOME DEPOT INC,2021-12-31,Consumer Cyclical,Home Improvement Retail,35719000000.0,0.06595929337327473,3.24,0.13508216915367172,0.09384361264313111,0.33209216383437384,23.292,0.07520247683575258,-1.9764150943396226
50703,HD,HOME DEPOT INC,2020-09-30,Consumer Cyclical,Home Improvement Retail,33536000000.0,0.06306655534351145,3.2,0.14468034351145037,0.10233778625954199,0.3416030534351145,22.987,0.08060311421123088,2.2358306188925083
50704,HD,HOME DEPOT INC,2020-12-31,Consumer Cyclical,Home Improvement Retail,32261000000.0,0.014382691175103065,2.66,0.12656148290505564,0.0885589411363566,0.3357304485291838,22.662,0.06115023222961837,0.8660200060624431
50698,HD,HOME DEPOT INC,2019-06-30,Consumer Cyclical,Home Improvement Retail,30839000000.0,0.10603456662018872,3.18,0.15876001167353027,0.11281169947144849,0.3382729660494828,20.836,0.10443370455978147,-2.9991379310344826
50694,HD,HOME DEPOT INC,2018-06-30,Consumer Cyclical,Home Improvement Retail,30463000000.0,0.1115779798444014,3.06,0.16088369497423102,0.1150904375800151,0.34024882644519583,23.078,0.12745846511796996,1.7451468392234943
50701,HD,HOME DEPOT INC,2020-03-31,Consumer Cyclical,Home Improvement Retail,28260000000.0,0.18227176220806793,2.09,0.1159235668789809,0.0794409058740269,0.34058740268931353,21.406,0.05867746994249869,-0.6432664756446992
50690,HD,HOME DEPOT INC,2017-06-30,Consumer Cyclical,Home Improvement Retail,28108000000.0,0.10388501494236517,2.26,0.15878041838622456,0.09506190408424647,0.3365945638252455,21.078,0.09368535465095894,0.7518289251547552
50699,HD,HOME DEPOT INC,2019-09-30,Consumer Cyclical,Home Improvement Retail,27223000000.0,0.05932483561694156,2.54,0.14498769422914448,0.10171546119090474,0.34481871946515813,23.406,0.08151549942594719,-2.5591497227356745
50696,HD,HOME DEPOT INC,2018-12-31,Consumer Cyclical,Home Improvement Retail,26491000000.0,0.08972858706730588,2.11,0.12751500509607036,0.0884828809784455,0.34075723830734966,18.726,0.08578539013321622,-1.248136315228967
50697,HD,HOME DEPOT INC,2019-03-31,Consumer Cyclical,Home Improvement Retail,26381000000.0,0.15306470565937608,2.28,0.1363481293355066,0.09525795079792275,0.34179902202342594,19.715,0.07839650600530339,-1.1726551563229117
50695,HD,HOME DEPOT INC,2018-09-30,Consumer Cyclical,Home Improvement Retail,26302000000.0,0.05756216257318835,2.53,0.14713709984031634,0.10900311763364003,0.3479203102425671,18.668,0.10577774498229044,2.171969696969697
50700,HD,HOME DEPOT INC,2019-12-31,Consumer Cyclical,Home Improvement Retail,25782000000.0,0.08090916143045536,2.3,0.13199131176790008,0.09622992785664417,0.3388410518966721,22.133,0.07241469892881118,-0.7962130937098845
50691,HD,HOME DEPOT INC,2017-09-30,Consumer Cyclical,Home Improvement Retail,25026000000.0,0.05538240230160633,1.85,0.14704707104611203,0.08651002956924798,0.3455606169583633,22.951,0.07695862363145173,0.8513566653558788
50693,HD,HOME DEPOT INC,2018-03-31,Consumer Cyclical,Home Improvement Retail,24947000000.0,0.13761173688219025,2.09,0.13552731791397762,0.09636429229967532,0.34541227402092434,23.923,0.08748180494905386,1.4250148192056906
50689,HD,HOME DEPOT INC,2017-03-31,Consumer Cyclical,Home Improvement Retail,23887000000.0,0.17243689035877255,1.68,0.14020178339682673,0.0843136434043622,0.3413572235944237,22.989,0.07487267184653705,0.508329126703685
50692,HD,HOME DEPOT INC,2017-12-31,Consumer Cyclical,Home Improvement Retail,23883000000.0,0.07352510153665788,1.54,0.13352593895239293,0.07448812963195578,0.3388602771846083,28.041,0.06246050136928587,1.2235213204951858
65113,LNW,LIGHT & WONDER INC,2018-12-31,Consumer Cyclical,Gambling,885000000.0,-0.12203389830508475,2.28,0.36271186440677966,0.23389830508474577,0.6146892655367232,-4.658,0.031487678734408275,-0.08404384896467722
65116,LNW,LIGHT & WONDER INC,2019-09-30,Consumer Cyclical,Gambling,855000000.0,0.07719298245614035,0.15,0.1672514619883041,0.016374269005847954,0.6292397660818714,15.796,0.0021090689966857487,-0.006297795771479982
65111,LNW,LIGHT & WONDER INC,2018-06-30,Consumer Cyclical,Gambling,845000000.0,-0.011834319526627219,-0.06,0.11715976331360947,-0.007100591715976331,0.6260355029585799,-14.382,-0.000905592030790129,0.0026450361488273674
65115,LNW,LIGHT & WONDER INC,2019-06-30,Consumer Cyclical,Gambling,845000000.0,0.03550295857988166,-0.83,0.1514792899408284,-0.09112426035502959,0.6201183431952663,-7.487,-0.011441307578008915,0.03481012658227848
